transactionId,repaymentDay,amount
1411411,2024-02-23T00:00:00Z,73300
1120517,2024-02-23T00:00:00Z,166624
1412718,2024-02-23T00:00:00Z,142469
1412822,2024-02-23T00:00:00Z,84634
1250020,2024-02-24T00:00:00Z,154967
1125308,2024-02-24T00:00:00Z,145667
1226589,2024-02-24T00:00:00Z,49967
1244731,2024-02-24T00:00:00Z,10988
1235481,2024-02-24T00:00:00Z,458300
1264414,2024-02-24T00:00:00Z,574967
1417140,2024-02-24T00:00:00Z,167894
1238171,2024-02-24T00:00:00Z,39967
1278768,2024-02-24T00:00:00Z,49967
1418336,2024-02-24T00:00:00Z,52390
1128131,2024-02-24T00:00:00Z,143233
1419961,2024-02-25T00:00:00Z,77940
1115629,2024-02-25T00:00:00Z,133300
1421809,2024-02-25T00:00:00Z,330300
1120718,2024-02-25T00:00:00Z,197885
1155685,2024-02-25T00:00:00Z,32743
1426216,2024-02-25T00:00:00Z,37589
1135651,2024-02-26T00:00:00Z,499150
1258526,2024-02-26T00:00:00Z,113333
1430377,2024-02-26T00:00:00Z,109966
1290180,2024-02-26T00:00:00Z,77040
1290180,2024-02-26T00:00:00Z,77040
1432937,2024-02-27T00:00:00Z,110910
1433133,2024-02-27T00:00:00Z,197634
1084302,2024-02-27T00:00:00Z,459380
1084302,2024-02-27T00:00:00Z,459380
1266182,2024-02-27T00:00:00Z,28317
1265897,2024-02-27T00:00:00Z,176633
1265897,2024-02-27T00:00:00Z,176633
1440180,2024-02-28T00:00:00Z,44471
1259671,2024-02-28T00:00:00Z,83817
1141308,2024-02-28T00:00:00Z,92425
1195453,2024-02-28T00:00:00Z,266000
1195453,2024-02-28T00:00:00Z,266000
1195453,2024-02-28T00:00:00Z,266000
1195453,2024-02-28T00:00:00Z,266000
1302999,2024-02-28T00:00:00Z,373945
1262029,2024-02-28T00:00:00Z,104532
1445341,2024-02-28T00:00:00Z,32475
1139451,2024-02-29T00:00:00Z,162375
1148571,2024-02-29T00:00:00Z,166693
1449433,2024-02-29T00:00:00Z,13775
887626,2024-02-29T00:00:00Z,473437
1298497,2024-02-29T00:00:00Z,120302
1451139,2024-02-29T00:00:00Z,165806
1156420,2024-02-29T00:00:00Z,133982
1452162,2024-02-29T00:00:00Z,166634
1170385,2024-03-01T00:00:00Z,46617
1167421,2024-03-01T00:00:00Z,53770
1344526,2024-03-01T00:00:00Z,62450
1328650,2024-03-01T00:00:00Z,21027
1328650,2024-03-01T00:00:00Z,21027
1269203,2024-03-01T00:00:00Z,59933
1153544,2024-03-01T00:00:00Z,199967
1311381,2024-03-01T00:00:00Z,183267
1311381,2024-03-01T00:00:00Z,183267
1458414,2024-03-01T00:00:00Z,66634
1169442,2024-03-01T00:00:00Z,25618
1459009,2024-03-01T00:00:00Z,581200
1461669,2024-03-02T00:00:00Z,149600
1462276,2024-03-02T00:00:00Z,126634
1462463,2024-03-02T00:00:00Z,18034
1419961,2024-03-02T00:00:00Z,77940
1419961,2024-03-02T00:00:00Z,10970
1166141,2024-03-02T00:00:00Z,127733
1274066,2024-03-02T00:00:00Z,26633
1274066,2024-03-02T00:00:00Z,26633
1317773,2024-03-02T00:00:00Z,21842
1026041,2024-03-02T00:00:00Z,20594
1467246,2024-03-03T00:00:00Z,70612
1359254,2024-03-03T00:00:00Z,131550
1467631,2024-03-03T00:00:00Z,277094
1317658,2024-03-03T00:00:00Z,52408
1317658,2024-03-03T00:00:00Z,52408
1468374,2024-03-03T00:00:00Z,77734
1468813,2024-03-03T00:00:00Z,31666
1296787,2024-03-03T00:00:00Z,51726
1185885,2024-03-03T00:00:00Z,11667
1283305,2024-03-03T00:00:00Z,28468
1471925,2024-03-03T00:00:00Z,59700
1285536,2024-03-03T00:00:00Z,9967
1472500,2024-03-03T00:00:00Z,49966
1474023,2024-03-04T00:00:00Z,96334
1276846,2024-03-04T00:00:00Z,105300
1288649,2024-03-04T00:00:00Z,49967
1459009,2024-03-04T00:00:00Z,533300
1459009,2024-03-04T00:00:00Z,533300
1459009,2024-03-04T00:00:00Z,533300
1475998,2024-03-04T00:00:00Z,77634
1475998,2024-03-04T00:00:00Z,77633
1475998,2024-03-04T00:00:00Z,77633
1475998,2024-03-04T00:00:00Z,77634
1334798,2024-03-04T00:00:00Z,33972
1188307,2024-03-04T00:00:00Z,239400
1478510,2024-03-04T00:00:00Z,356000
1161749,2024-03-04T00:00:00Z,77425
1478923,2024-03-04T00:00:00Z,86600
1480070,2024-03-05T00:00:00Z,86466
1285907,2024-03-05T00:00:00Z,9967
1481854,2024-03-05T00:00:00Z,119245
1481931,2024-03-05T00:00:00Z,23534
1324607,2024-03-05T00:00:00Z,79947
1305760,2024-03-05T00:00:00Z,63334
1174942,2024-03-05T00:00:00Z,48138
1303115,2024-03-05T00:00:00Z,223695
1301896,2024-03-05T00:00:00Z,28638
1485236,2024-03-05T00:00:00Z,219934
1309326,2024-03-06T00:00:00Z,101333
1173380,2024-03-06T00:00:00Z,196667
1292674,2024-03-06T00:00:00Z,26633
1315865,2024-03-06T00:00:00Z,272933
1322820,2024-03-06T00:00:00Z,61900
1487943,2024-03-06T00:00:00Z,117254
1403940,2024-03-06T00:00:00Z,79700
1488000,2024-03-06T00:00:00Z,66000
1488209,2024-03-06T00:00:00Z,27930
1367009,2024-03-06T00:00:00Z,83560
1488470,2024-03-06T00:00:00Z,183300
1394942,2024-03-06T00:00:00Z,49975
1209221,2024-03-06T00:00:00Z,164970
1394942,2024-03-06T00:00:00Z,49975
1359378,2024-03-06T00:00:00Z,19933
1178117,2024-03-06T00:00:00Z,149910
1490631,2024-03-06T00:00:00Z,84915
1399758,2024-03-07T00:00:00Z,33000
1492390,2024-03-07T00:00:00Z,138800
1492390,2024-03-07T00:00:00Z,138800
1492390,2024-03-07T00:00:00Z,138800
1208469,2024-03-07T00:00:00Z,143183
1493001,2024-03-07T00:00:00Z,99966
1176838,2024-03-07T00:00:00Z,672880
1306578,2024-03-07T00:00:00Z,34802
1494419,2024-03-07T00:00:00Z,92200
1177970,2024-03-07T00:00:00Z,76823
1304138,2024-03-07T00:00:00Z,217993
1318147,2024-03-07T00:00:00Z,131670
1498144,2024-03-07T00:00:00Z,32250
1335944,2024-03-08T00:00:00Z,9967
1229743,2024-03-08T00:00:00Z,110783
1500487,2024-03-08T00:00:00Z,32134
1500369,2024-03-08T00:00:00Z,239934
1502368,2024-03-08T00:00:00Z,461716
1502473,2024-03-08T00:00:00Z,93300
1502960,2024-03-08T00:00:00Z,33300
1417140,2024-03-08T00:00:00Z,167893
1327468,2024-03-08T00:00:00Z,28305
1322820,2024-03-09T00:00:00Z,199813
1507526,2024-03-09T00:00:00Z,33300
1315141,2024-03-09T00:00:00Z,433300
1315141,2024-03-09T00:00:00Z,433300
1320710,2024-03-09T00:00:00Z,366667
1320710,2024-03-09T00:00:00Z,366667
1508909,2024-03-09T00:00:00Z,46634
1182460,2024-03-09T00:00:00Z,442720
1509645,2024-03-09T00:00:00Z,63300
1510261,2024-03-09T00:00:00Z,56634
1511484,2024-03-10T00:00:00Z,15434
1185090,2024-03-10T00:00:00Z,43300
1340376,2024-03-10T00:00:00Z,80718
1512992,2024-03-10T00:00:00Z,39966
1513750,2024-03-10T00:00:00Z,93266
1513795,2024-03-10T00:00:00Z,315466
1487943,2024-03-10T00:00:00Z,117253
1487943,2024-03-10T00:00:00Z,16667
1357467,2024-03-10T00:00:00Z,44644
1357467,2024-03-10T00:00:00Z,44644
1426216,2024-03-10T00:00:00Z,37588
1341106,2024-03-10T00:00:00Z,39967
1341106,2024-03-10T00:00:00Z,39967
1517849,2024-03-11T00:00:00Z,31350
1346107,2024-03-11T00:00:00Z,9431
1294678,2024-03-11T00:00:00Z,50775
1294678,2024-03-11T00:00:00Z,50775
1518397,2024-03-11T00:00:00Z,7600
1187757,2024-03-11T00:00:00Z,484920
1361852,2024-03-11T00:00:00Z,96333
1519440,2024-03-11T00:00:00Z,112986
1520585,2024-03-11T00:00:00Z,299934
1520667,2024-03-11T00:00:00Z,362466
1332199,2024-03-11T00:00:00Z,103920
1500487,2024-03-11T00:00:00Z,32133
1194916,2024-03-11T00:00:00Z,166633
1521977,2024-03-11T00:00:00Z,28000
1522247,2024-03-11T00:00:00Z,43300
1523240,2024-03-11T00:00:00Z,285769
1524263,2024-03-12T00:00:00Z,39966
1524472,2024-03-12T00:00:00Z,10866
1524674,2024-03-12T00:00:00Z,80946
1525025,2024-03-12T00:00:00Z,12635
1395246,2024-03-12T00:00:00Z,144147
1527838,2024-03-12T00:00:00Z,37475
1332087,2024-03-12T00:00:00Z,84012
1332087,2024-03-12T00:00:00Z,84012
1347640,2024-03-12T00:00:00Z,76899
1521977,2024-03-12T00:00:00Z,28000
1529991,2024-03-12T00:00:00Z,390700
1530091,2024-03-13T00:00:00Z,84915
1531648,2024-03-13T00:00:00Z,56634
1200426,2024-03-13T00:00:00Z,64950
1388067,2024-03-13T00:00:00Z,16213
1532781,2024-03-13T00:00:00Z,49966
1205052,2024-03-13T00:00:00Z,271667
1309537,2024-03-13T00:00:00Z,34770
1535021,2024-03-13T00:00:00Z,69900
1536505,2024-03-14T00:00:00Z,33300
1537994,2024-03-14T00:00:00Z,517366
1538461,2024-03-14T00:00:00Z,86500
1348779,2024-03-14T00:00:00Z,15643
1351263,2024-03-14T00:00:00Z,322433
1350433,2024-03-14T00:00:00Z,385451
1320485,2024-03-14T00:00:00Z,32400
1540876,2024-03-14T00:00:00Z,28466
1540876,2024-03-14T00:00:00Z,28467
1540876,2024-03-14T00:00:00Z,28467
1540876,2024-03-14T00:00:00Z,28466
1393579,2024-03-14T00:00:00Z,272802
1363145,2024-03-14T00:00:00Z,39000
1207127,2024-03-14T00:00:00Z,648729
1346750,2024-03-14T00:00:00Z,76899
1542956,2024-03-15T00:00:00Z,49966
1543402,2024-03-15T00:00:00Z,58534
1500487,2024-03-15T00:00:00Z,32133
1500487,2024-03-15T00:00:00Z,32133
1500487,2024-03-15T00:00:00Z,22134
1545412,2024-03-15T00:00:00Z,85290
1545419,2024-03-15T00:00:00Z,15966
1371253,2024-03-15T00:00:00Z,122587
1546018,2024-03-15T00:00:00Z,46410
1547199,2024-03-15T00:00:00Z,455466
1547347,2024-03-15T00:00:00Z,67450
1548141,2024-03-15T00:00:00Z,34645
1400762,2024-03-15T00:00:00Z,42333
1400762,2024-03-15T00:00:00Z,42333
1366123,2024-03-15T00:00:00Z,657047
1549572,2024-03-15T00:00:00Z,37711
1399726,2024-03-15T00:00:00Z,39868
1392300,2024-03-16T00:00:00Z,17607
1553063,2024-03-16T00:00:00Z,71334
1553441,2024-03-16T00:00:00Z,599966
1406097,2024-03-16T00:00:00Z,26220
1360317,2024-03-16T00:00:00Z,34000
1555677,2024-03-16T00:00:00Z,10866
1313464,2024-03-17T00:00:00Z,17109
1559213,2024-03-17T00:00:00Z,438165
1215173,2024-03-17T00:00:00Z,102467
1561135,2024-03-17T00:00:00Z,304134
1562812,2024-03-17T00:00:00Z,216834
1207472,2024-03-17T00:00:00Z,102400
1562900,2024-03-17T00:00:00Z,83266
1220228,2024-03-17T00:00:00Z,26633
1565766,2024-03-18T00:00:00Z,326234
1566644,2024-03-18T00:00:00Z,364866
1567062,2024-03-18T00:00:00Z,93000
1567482,2024-03-18T00:00:00Z,71940
1372969,2024-03-18T00:00:00Z,78250
1571005,2024-03-18T00:00:00Z,39100
1571025,2024-03-18T00:00:00Z,236634
1218131,2024-03-18T00:00:00Z,72450
1385347,2024-03-18T00:00:00Z,9152
1383815,2024-03-18T00:00:00Z,406600
1385294,2024-03-18T00:00:00Z,47468
1383991,2024-03-18T00:00:00Z,167947
1575560,2024-03-19T00:00:00Z,39966
1576970,2024-03-19T00:00:00Z,156686
1577043,2024-03-19T00:00:00Z,304100
1577110,2024-03-19T00:00:00Z,224801
1577685,2024-03-19T00:00:00Z,44904
1369290,2024-03-19T00:00:00Z,105517
1490631,2024-03-19T00:00:00Z,74915
1452162,2024-03-19T00:00:00Z,100000
1579005,2024-03-19T00:00:00Z,124039
1580152,2024-03-19T00:00:00Z,500006
1521977,2024-03-19T00:00:00Z,28000
1585643,2024-03-20T00:00:00Z,63300
1586111,2024-03-20T00:00:00Z,51521
1586111,2024-03-20T00:00:00Z,51522
1586111,2024-03-20T00:00:00Z,51522
1384153,2024-03-20T00:00:00Z,48400
1312009,2024-03-20T00:00:00Z,136600
1312009,2024-03-20T00:00:00Z,136600
1588380,2024-03-20T00:00:00Z,59966
1386030,2024-03-20T00:00:00Z,56507
1487943,2024-03-20T00:00:00Z,100586
1430377,2024-03-20T00:00:00Z,109967
1430377,2024-03-20T00:00:00Z,109967
1412718,2024-03-20T00:00:00Z,142468
1593333,2024-03-20T00:00:00Z,62731
1593333,2024-03-20T00:00:00Z,62732
1594402,2024-03-21T00:00:00Z,138000
1562900,2024-03-21T00:00:00Z,83267
1562900,2024-03-21T00:00:00Z,6636
1468374,2024-03-21T00:00:00Z,77733
1468374,2024-03-21T00:00:00Z,77733
1598186,2024-03-21T00:00:00Z,127521
1599841,2024-03-21T00:00:00Z,222334
1599979,2024-03-21T00:00:00Z,140054
1237555,2024-03-21T00:00:00Z,14155
1403215,2024-03-21T00:00:00Z,11633
1574608,2024-03-21T00:00:00Z,129801
1604258,2024-03-22T00:00:00Z,113969
1604258,2024-03-22T00:00:00Z,113968
1604258,2024-03-22T00:00:00Z,113968
1604258,2024-03-22T00:00:00Z,113969
1396682,2024-03-22T00:00:00Z,38317
1232303,2024-03-22T00:00:00Z,213000
1605686,2024-03-22T00:00:00Z,63266
1231235,2024-03-22T00:00:00Z,21755
1608557,2024-03-22T00:00:00Z,90029
1608580,2024-03-22T00:00:00Z,245796
1609067,2024-03-22T00:00:00Z,123595
1230708,2024-03-22T00:00:00Z,343267
1488470,2024-03-22T00:00:00Z,183300
1488470,2024-03-22T00:00:00Z,183300
1488470,2024-03-22T00:00:00Z,183300
1609986,2024-03-22T00:00:00Z,227969
1241839,2024-03-22T00:00:00Z,39638
1611261,2024-03-22T00:00:00Z,18461
1611261,2024-03-22T00:00:00Z,18462
1611261,2024-03-22T00:00:00Z,18462
1611261,2024-03-22T00:00:00Z,18461
1238704,2024-03-22T00:00:00Z,299967
1026041,2024-03-22T00:00:00Z,411880
1614593,2024-03-23T00:00:00Z,138636
1614784,2024-03-23T00:00:00Z,33300
1615919,2024-03-23T00:00:00Z,31166
1616070,2024-03-23T00:00:00Z,405460
1236773,2024-03-23T00:00:00Z,312648
1616811,2024-03-23T00:00:00Z,238600
1403929,2024-03-23T00:00:00Z,49000
1490631,2024-03-23T00:00:00Z,84915
1490631,2024-03-23T00:00:00Z,10000
1449433,2024-03-23T00:00:00Z,13775
1449433,2024-03-23T00:00:00Z,13775
1401943,2024-03-23T00:00:00Z,239973
1622572,2024-03-23T00:00:00Z,177040
1622758,2024-03-24T00:00:00Z,49600
1259671,2024-03-24T00:00:00Z,83817
1624869,2024-03-24T00:00:00Z,22266
1626493,2024-03-24T00:00:00Z,76600
1411411,2024-03-24T00:00:00Z,73300
1628479,2024-03-24T00:00:00Z,243056
1235481,2024-03-24T00:00:00Z,458300
1458414,2024-03-24T00:00:00Z,66633
1629666,2024-03-24T00:00:00Z,27675
1630673,2024-03-25T00:00:00Z,94651
1244731,2024-03-25T00:00:00Z,10988
1421809,2024-03-25T00:00:00Z,330300
1635353,2024-03-25T00:00:00Z,83334
1635622,2024-03-25T00:00:00Z,29966
1215611,2024-03-25T00:00:00Z,49967
1636792,2024-03-25T00:00:00Z,166634
1605686,2024-03-26T00:00:00Z,63267
1605686,2024-03-26T00:00:00Z,21633
1412822,2024-03-26T00:00:00Z,84633
1411411,2024-03-26T00:00:00Z,73300
1258526,2024-03-26T00:00:00Z,113333
1644279,2024-03-26T00:00:00Z,45000
1432937,2024-03-26T00:00:00Z,110910
1419961,2024-03-26T00:00:00Z,66970
1646832,2024-03-27T00:00:00Z,39966
1647343,2024-03-27T00:00:00Z,56308
1647678,2024-03-27T00:00:00Z,68940
1433133,2024-03-27T00:00:00Z,197633
1655137,2024-03-28T00:00:00Z,47200
1656007,2024-03-28T00:00:00Z,52390
1626493,2024-03-28T00:00:00Z,76600
1626493,2024-03-28T00:00:00Z,43300
1452162,2024-03-28T00:00:00Z,166633
1445341,2024-03-29T00:00:00Z,32475
1407911,2024-03-29T00:00:00Z,63270
1662933,2024-03-29T00:00:00Z,31666
1226589,2024-03-29T00:00:00Z,49967
1547711,2024-03-29T00:00:00Z,33300
1408458,2024-03-29T00:00:00Z,26633
1408458,2024-03-29T00:00:00Z,26633
1488000,2024-03-29T00:00:00Z,66000
1302999,2024-03-29T00:00:00Z,373945
1668332,2024-03-29T00:00:00Z,91490
1669251,2024-03-30T00:00:00Z,11934
1670864,2024-03-30T00:00:00Z,39000
1671779,2024-03-30T00:00:00Z,85666
1672772,2024-03-30T00:00:00Z,418978
887626,2024-03-30T00:00:00Z,473437
1278768,2024-03-30T00:00:00Z,49967
1674852,2024-03-30T00:00:00Z,49966
1462276,2024-03-30T00:00:00Z,126633
1675565,2024-03-30T00:00:00Z,39966
1675565,2024-03-30T00:00:00Z,39967
1675565,2024-03-30T00:00:00Z,39967
1675565,2024-03-30T00:00:00Z,39966
1266182,2024-03-31T00:00:00Z,28317
1403240,2024-03-31T00:00:00Z,33300
1681440,2024-03-31T00:00:00Z,29970
1682956,2024-03-31T00:00:00Z,279934
1467246,2024-03-31T00:00:00Z,70613
1684528,2024-03-31T00:00:00Z,349966
1684830,2024-04-01T00:00:00Z,74506
1685432,2024-04-01T00:00:00Z,122634
1686378,2024-04-01T00:00:00Z,96434
1687143,2024-04-01T00:00:00Z,59966
1690977,2024-04-01T00:00:00Z,81334
1317773,2024-04-01T00:00:00Z,21842
1691399,2024-04-01T00:00:00Z,29970
1485236,2024-04-02T00:00:00Z,219933
1167421,2024-04-02T00:00:00Z,53770
1467631,2024-04-02T00:00:00Z,277093
1696757,2024-04-02T00:00:00Z,78766
1287080,2024-04-02T00:00:00Z,139967
1287080,2024-04-02T00:00:00Z,139967
1305592,2024-04-02T00:00:00Z,13607
1305592,2024-04-02T00:00:00Z,13607
1468813,2024-04-02T00:00:00Z,31667
1488209,2024-04-02T00:00:00Z,27930
1502960,2024-04-02T00:00:00Z,33300
1700588,2024-04-02T00:00:00Z,96334
1324607,2024-04-02T00:00:00Z,79947
1478510,2024-04-02T00:00:00Z,326600
1298497,2024-04-02T00:00:00Z,120302
1472500,2024-04-02T00:00:00Z,49967
1472500,2024-04-02T00:00:00Z,49967
1478923,2024-04-03T00:00:00Z,86600
1292674,2024-04-03T00:00:00Z,26633
1696757,2024-04-03T00:00:00Z,78767
1696757,2024-04-03T00:00:00Z,78767
1696757,2024-04-03T00:00:00Z,78666
1706430,2024-04-03T00:00:00Z,218985
1707764,2024-04-03T00:00:00Z,43000
1708064,2024-04-03T00:00:00Z,65940
1283305,2024-04-03T00:00:00Z,28468
1709088,2024-04-03T00:00:00Z,138300
1301896,2024-04-03T00:00:00Z,28638
1626493,2024-04-03T00:00:00Z,33300
1626493,2024-04-03T00:00:00Z,66600
1334798,2024-04-03T00:00:00Z,33972
1710868,2024-04-03T00:00:00Z,699934
1269203,2024-04-04T00:00:00Z,59933
1296787,2024-04-04T00:00:00Z,51726
1451139,2024-04-04T00:00:00Z,165807
1318147,2024-04-04T00:00:00Z,131670
1739068,2024-04-04T00:00:00Z,31966
1262029,2024-04-04T00:00:00Z,104532
1461669,2024-04-04T00:00:00Z,149600
1644279,2024-04-04T00:00:00Z,45000
1644279,2024-04-04T00:00:00Z,45000
1561135,2024-04-04T00:00:00Z,304133
1480070,2024-04-04T00:00:00Z,86467
1361751,2024-04-04T00:00:00Z,96333
1493001,2024-04-04T00:00:00Z,99967
1524674,2024-04-04T00:00:00Z,80946
1524674,2024-04-04T00:00:00Z,80946
1481854,2024-04-05T00:00:00Z,119245
1481854,2024-04-05T00:00:00Z,119245
1303115,2024-04-05T00:00:00Z,223695
1288649,2024-04-05T00:00:00Z,49967
1276846,2024-04-05T00:00:00Z,105300
1481931,2024-04-05T00:00:00Z,21633
1536505,2024-04-05T00:00:00Z,33300
1536505,2024-04-05T00:00:00Z,33300
1536505,2024-04-05T00:00:00Z,23300
1471925,2024-04-05T00:00:00Z,59700
1502368,2024-04-05T00:00:00Z,461717
1820493,2024-04-05T00:00:00Z,56634
1579005,2024-04-05T00:00:00Z,124038
1824122,2024-04-06T00:00:00Z,124434
1309326,2024-04-06T00:00:00Z,101333
1395246,2024-04-06T00:00:00Z,144147
1304138,2024-04-06T00:00:00Z,217993
1498144,2024-04-06T00:00:00Z,32250
1672772,2024-04-06T00:00:00Z,209487
1672772,2024-04-06T00:00:00Z,209487
1672772,2024-04-06T00:00:00Z,209487
1672772,2024-04-06T00:00:00Z,209487
1672772,2024-04-06T00:00:00Z,209487
1672772,2024-04-06T00:00:00Z,209487
1672772,2024-04-06T00:00:00Z,418978
1825660,2024-04-06T00:00:00Z,52766
1306578,2024-04-06T00:00:00Z,34802
1826957,2024-04-06T00:00:00Z,87966
1418336,2024-04-06T00:00:00Z,52390
1440180,2024-04-06T00:00:00Z,44470
1829554,2024-04-06T00:00:00Z,149200
1545412,2024-04-07T00:00:00Z,85291
1315865,2024-04-07T00:00:00Z,272933
1222338,2024-04-07T00:00:00Z,222000
1222338,2024-04-07T00:00:00Z,222000
1494419,2024-04-07T00:00:00Z,84300
1513795,2024-04-07T00:00:00Z,315467
1839633,2024-04-07T00:00:00Z,80940
1207127,2024-04-07T00:00:00Z,648729
1512992,2024-04-07T00:00:00Z,39967
1548141,2024-04-07T00:00:00Z,34645
1840294,2024-04-07T00:00:00Z,288200
1840973,2024-04-07T00:00:00Z,39950
1841781,2024-04-07T00:00:00Z,43900
1842693,2024-04-08T00:00:00Z,347234
1522247,2024-04-08T00:00:00Z,43300
1843920,2024-04-08T00:00:00Z,479900
1513750,2024-04-08T00:00:00Z,93267
1313464,2024-04-08T00:00:00Z,17109
1508909,2024-04-08T00:00:00Z,46633
1846104,2024-04-08T00:00:00Z,37334
1527838,2024-04-08T00:00:00Z,37475
1847787,2024-04-08T00:00:00Z,92425
1547199,2024-04-08T00:00:00Z,412067
1507526,2024-04-08T00:00:00Z,33300
1322820,2024-04-08T00:00:00Z,59993
1359378,2024-04-08T00:00:00Z,19933
1360317,2024-04-08T00:00:00Z,34000
1523240,2024-04-08T00:00:00Z,285768
1849273,2024-04-08T00:00:00Z,83866
1559213,2024-04-09T00:00:00Z,103935
1510261,2024-04-09T00:00:00Z,56633
1855452,2024-04-09T00:00:00Z,58100
1520585,2024-04-09T00:00:00Z,299933
1856467,2024-04-09T00:00:00Z,39966
1857152,2024-04-09T00:00:00Z,107581
1857152,2024-04-09T00:00:00Z,107582
1857152,2024-04-09T00:00:00Z,107582
1857152,2024-04-09T00:00:00Z,107581
1361852,2024-04-09T00:00:00Z,96333
1858630,2024-04-09T00:00:00Z,16650
1525025,2024-04-09T00:00:00Z,12635
1525025,2024-04-09T00:00:00Z,12635
1335944,2024-04-09T00:00:00Z,9967
1858794,2024-04-09T00:00:00Z,109666
1859778,2024-04-09T00:00:00Z,424926
1859892,2024-04-09T00:00:00Z,15066
1860891,2024-04-10T00:00:00Z,32866
1562900,2024-04-10T00:00:00Z,76631
1863023,2024-04-10T00:00:00Z,478725
1518397,2024-04-10T00:00:00Z,7600
1509645,2024-04-10T00:00:00Z,63300
1315865,2024-04-10T00:00:00Z,272933
1315865,2024-04-10T00:00:00Z,272933
1315865,2024-04-10T00:00:00Z,272934
1332199,2024-04-10T00:00:00Z,103920
1865695,2024-04-10T00:00:00Z,16966
1462463,2024-04-10T00:00:00Z,16633
1517849,2024-04-10T00:00:00Z,31350
1519440,2024-04-10T00:00:00Z,112987
1868474,2024-04-10T00:00:00Z,3266
1264414,2024-04-10T00:00:00Z,574967
1869177,2024-04-10T00:00:00Z,14900
1869497,2024-04-10T00:00:00Z,315466
1870523,2024-04-11T00:00:00Z,265166
1340376,2024-04-11T00:00:00Z,80718
1524472,2024-04-11T00:00:00Z,9967
1524472,2024-04-11T00:00:00Z,9967
1873191,2024-04-11T00:00:00Z,96249
1511484,2024-04-11T00:00:00Z,14033
1874275,2024-04-11T00:00:00Z,71840
1320485,2024-04-11T00:00:00Z,32400
1529991,2024-04-11T00:00:00Z,390700
1577110,2024-04-11T00:00:00Z,224802
1876625,2024-04-11T00:00:00Z,65720
1347640,2024-04-11T00:00:00Z,76899
1530091,2024-04-11T00:00:00Z,84915
1346750,2024-04-12T00:00:00Z,76899
1879633,2024-04-12T00:00:00Z,61634
1879633,2024-04-12T00:00:00Z,61633
1879633,2024-04-12T00:00:00Z,61633
1879633,2024-04-12T00:00:00Z,61634
1346107,2024-04-12T00:00:00Z,9431
1348779,2024-04-12T00:00:00Z,15643
1883875,2024-04-12T00:00:00Z,699975
1884313,2024-04-12T00:00:00Z,88300
1543402,2024-04-12T00:00:00Z,53633
1585643,2024-04-12T00:00:00Z,63300
1585643,2024-04-12T00:00:00Z,63300
1546018,2024-04-12T00:00:00Z,46410
1562812,2024-04-12T00:00:00Z,216833
1535021,2024-04-12T00:00:00Z,69900
1886309,2024-04-12T00:00:00Z,103250
1385294,2024-04-13T00:00:00Z,47468
1888526,2024-04-13T00:00:00Z,98300
1553063,2024-04-13T00:00:00Z,71333
1553063,2024-04-13T00:00:00Z,71333
1351263,2024-04-13T00:00:00Z,322433
1847787,2024-04-13T00:00:00Z,64925
1847787,2024-04-13T00:00:00Z,27500
1847787,2024-04-13T00:00:00Z,47425
1393579,2024-04-13T00:00:00Z,272802
1363145,2024-04-13T00:00:00Z,39000
1893765,2024-04-13T00:00:00Z,5700
1894030,2024-04-13T00:00:00Z,59520
1894198,2024-04-13T00:00:00Z,266634
1895444,2024-04-13T00:00:00Z,18634
1860891,2024-04-14T00:00:00Z,32867
1860891,2024-04-14T00:00:00Z,15233
1359254,2024-04-14T00:00:00Z,131550
1897710,2024-04-14T00:00:00Z,451641
1350433,2024-04-14T00:00:00Z,385451
1547347,2024-04-14T00:00:00Z,67450
1549572,2024-04-14T00:00:00Z,37712
1538461,2024-04-14T00:00:00Z,86500
1538461,2024-04-14T00:00:00Z,86500
1901931,2024-04-14T00:00:00Z,7200
1605686,2024-04-14T00:00:00Z,41634
1542956,2024-04-14T00:00:00Z,49967
1903535,2024-04-14T00:00:00Z,21650
1285536,2024-04-14T00:00:00Z,9967
1904461,2024-04-15T00:00:00Z,33300
1904821,2024-04-15T00:00:00Z,56639
1553441,2024-04-15T00:00:00Z,599967
1366123,2024-04-15T00:00:00Z,657047
1555677,2024-04-15T00:00:00Z,9967
1285907,2024-04-15T00:00:00Z,9967
1847787,2024-04-15T00:00:00Z,45000
1847787,2024-04-15T00:00:00Z,82425
1908674,2024-04-15T00:00:00Z,34634
1909684,2024-04-15T00:00:00Z,38300
1909684,2024-04-15T00:00:00Z,38300
1909684,2024-04-15T00:00:00Z,38300
1909684,2024-04-15T00:00:00Z,38300
1371253,2024-04-15T00:00:00Z,122587
1574608,2024-04-15T00:00:00Z,129802
1392300,2024-04-15T00:00:00Z,17607
1565766,2024-04-15T00:00:00Z,326233
1912270,2024-04-15T00:00:00Z,44300
1577685,2024-04-16T00:00:00Z,44903
1250020,2024-04-16T00:00:00Z,154967
1669251,2024-04-16T00:00:00Z,11933
1914592,2024-04-16T00:00:00Z,156722
1915020,2024-04-16T00:00:00Z,29266
1399758,2024-04-16T00:00:00Z,33000
1571025,2024-04-16T00:00:00Z,236633
1916261,2024-04-16T00:00:00Z,522730
1388067,2024-04-16T00:00:00Z,16213
1367009,2024-04-16T00:00:00Z,83560
1917611,2024-04-16T00:00:00Z,66634
1559213,2024-04-16T00:00:00Z,334230
